0.000000, 0, 134075535, 0, 1.000000, 110.095978, 298.469543
0.445511, 1, 221167492, 0, 1.000000, 110.095978, 472.412109
0.452534, 2, 3420803655, 0, 1.000000, 94.482422, 409.423828
0.457959, 3, 107404199, 0, 1.000000, 141.139984, 455.890656
0.456748, 4, 164175253, 0, 1.000000, 109.775543, 252.136230
0.456341, 5, 175400438, 0, 1.000000, 157.203674, 298.686981
0.454434, 6, 266860818, 0, 1.000000, 125.671387, 408.927917
0.452437, 7, 3472081925, 0, 1.000000, 109.962463, 283.653259
0.449553, 8, 178275855, 0, 1.000000, 188.507080, 393.009186
0.449905, 9, 174478830, 0, 1.000000, 157.012939, 299.774170
0.449621, 10, 182459956, 0, 1.000000, 141.654968, 456.665039
0.450194, 11, 223618970, 0, 1.000000, 125.762939, 252.258301
0.513825, 12, 824470536, 0, 1.000000, 94.322205, 424.449921
0.615314, 13, 3850143968, 0, 1.000000, 141.380310, 297.599792
0.762640, 14, 3899505294, 0, 1.000000, 126.129150, 346.015930
0.945946, 15, 4207027458, 0, 1.000000, 156.822205, 347.274780
0.956803, 16, 192837262, 0, 1.000000, 156.631470, 346.687317
0.949385, 17, 4159970152, 0, 1.000000, 94.253540, 315.551758
0.728082, 18, 173944298, 0, 1.000000, 109.909058, 346.855164
0.759346, 19, 321807089, 0, 1.000000, 157.394409, 299.556732
0.800279, 20, 3870198158, 0, 1.000000, 94.482422, 314.559937
1.002102, 21, 4229275076, 0, 1.000000, 125.823975, 314.788818
0.793690, 22, 175345142, 0, 1.000000, 110.309601, 283.447266
1.018583, 23, 4078260386, 0, 1.000000, 125.823975, 299.556732
0.886722, 24, 51739075, 0, 1.000000, 109.962463, 299.411774
0.810717, 25, 103625606, 0, 1.000000, 94.207764, 283.653259
0.812460, 26, 4216298835, 0, 1.000000, 141.654968, 268.348694
1.075689, 27, 3964312770, 0, 1.000000, 110.042572, 331.329346
1.140468, 28, 519178662, 0, 1.000000, 110.176086, 314.559937
1.202037, 29, 4104305028, 0, 1.000000, 110.229492, 267.570496
1.349262, 30, 3944829977, 0, 1.000000, 125.518799, 314.941406
1.301025, 31, 58374652, 0, 1.000000, 109.962463, 329.887390
0.935761, 32, 169391554, 0, 1.000000, 94.551086, 283.790588
0.811529, 33, 337068918, 0, 1.000000, 94.367981, 473.327637
0.813325, 34, 4052824004, 0, 1.000000, 110.229492, 315.322876
0.783887, 35, 4175711218, 0, 1.000000, 110.042572, 377.929688
0.855769, 36, 3817703366, 0, 1.000000, 157.203674, 267.375946
1.107358, 37, 841925792, 0, 1.000000, 110.229492, 393.676758
1.342105, 38, 3813887909, 0, 1.000000, 125.762939, 282.966614
1.217735, 39, 194127514, 0, 1.000000, 62.881470, 424.964905
1.244986, 40, 4077910175, 0, 1.000000, 157.585144, 267.246246
1.039572, 41, 316719813, 0, 1.000000, 78.639984, 423.625946
1.113819, 42, 3816339386, 0, 1.000000, 157.279968, 330.688477
0.943563, 43, 357491751, 0, 1.000000, 125.457764, 393.486023
0.960526, 44, 69968481, 0, 1.000000, 125.823975, 409.721375
0.986723, 45, 3947557937, 0, 1.000000, 110.095978, 314.941406
1.073012, 46, 4203986152, 0, 1.000000, 109.828949, 267.700195
1.042132, 47, 3954414700, 0, 1.000000, 94.436646, 283.653259
1.224103, 48, 644167143, 0, 1.000000, 94.253540, 424.655914
1.272141, 49, 4220833147, 0, 1.000000, 157.089233, 392.532349
1.294728, 50, 3830771767, 0, 1.000000, 94.093323, 299.556732
1.389670, 51, 3939908589, 0, 1.000000, 125.366211, 344.757080
1.318959, 52, 852450555, 0, 1.000000, 157.203674, 299.194336
1.339898, 53, 584815587, 0, 1.000000, 94.436646, 299.774170
1.448021, 54, 3962506419, 0, 1.000000, 110.176086, 315.170288
1.339197, 55, 4159140706, 0, 1.000000, 78.697205, 283.790588
1.270407, 56, 4142127821, 0, 1.000000, 109.828949, 283.653259
1.197749, 57, 91091737, 0, 1.000000, 109.775543, 393.009186
1.184687, 58, 630766962, 0, 1.000000, 110.042572, 487.567902
1.208264, 59, 3850291426, 0, 1.000000, 173.007965, 330.688477
1.215193, 60, 4136137369, 0, 1.000000, 188.873291, 377.929688
1.251384, 61, 4023111361, 0, 1.000000, 110.042572, 378.204346
1.460456, 62, 518865316, 0, 1.000000, 110.095978, 251.647949
1.441205, 63, 3815085999, 156249424, 0.960656, 62.988281, 313.262939
1.223502, 64, 3686432, 196689584, 0.018398, 47.103882, 299.194336
1.219799, 65, 3949419584, 197095092, 0.952467, 125.976562, 409.919739
1.263973, 66, 3877921234, 0, 1.000000, 157.394409, 346.435547
1.159247, 67, 779201151, 96676681, 0.889623, 110.309601, 425.479889
1.085247, 68, 3877736912, 385637661, 0.909546, 141.654968, 486.740112
1.199306, 69, 3948608569, 96271174, 0.976199, 126.068115, 282.417297
1.165849, 70, 4072988787, 192800399, 0.954803, 94.207764, 283.103943
1.002784, 71, 4219340142, 328295209, 0.927810, 110.176086, 424.964905
0.944592, 72, 59425285, 96787274, 0.380413, 110.176086, 313.415527
0.940185, 73, 4037470015, 251027593, 0.941465, 157.203674, 266.273499
0.850339, 74, 75977366, 248115311, 0.234431, 157.585144, 330.928802
0.825352, 75, 4121483801, 322562808, 0.927417, 156.707764, 486.740112
0.891442, 76, 496543969, 3592904738, 0.121421, 109.909058, 331.089020
0.973529, 77, 3891100229, 112380882, 0.971929, 157.279968, 330.287933
0.999160, 78, 4156615500, 0, 1.000000, 125.823975, 267.700195
0.926053, 79, 265699593, 455292794, 0.368519, 110.229492, 423.419952
0.953165, 80, 785504950, 192763533, 0.802954, 110.229492, 315.322876
0.955125, 81, 820194274, 0, 1.000000, 157.279968, 456.443787
0.979483, 82, 3839803527, 0, 1.000000, 141.139984, 298.324585
0.935677, 83, 4204705006, 193132178, 0.956085, 125.671387, 268.348694
1.126287, 84, 4109945270, 0, 1.000000, 141.208649, 268.348694
0.957198, 85, 582400974, 3494218949, 0.142864, 110.229492, 268.024445
0.941745, 86, 4007573051, 193187473, 0.954011, 125.915527, 299.774170
0.867609, 87, 4038299461, 288831955, 0.933251, 110.042572, 315.322876
0.917695, 88, 3834605656, 240152619, 0.941063, 94.367981, 315.322876
0.869328, 89, 4048953251, 364182626, 0.917478, 126.068115, 331.329346
1.018862, 90, 4134386314, 96215878, 0.977257, 157.012939, 329.887390
0.991314, 91, 4144376544, 193058449, 0.955490, 157.279968, 423.934937
1.030807, 92, 3927485313, 205887232, 0.950189, 125.457764, 268.024445
1.007278, 93, 732438760, 166792619, 0.814516, 125.915527, 472.984314
1.142414, 94, 520321457, 0, 1.000000, 125.823975, 315.170288
1.003088, 95, 3743993156, 96308038, 0.974922, 110.309601, 314.407349
1.025674, 96, 4131418736, 96252742, 0.977233, 157.279968, 346.435547
1.010242, 97, 4111806917, 96695114, 0.977024, 157.279968, 423.625946
1.048485, 98, 521482683, 195436197, 0.727394, 94.093323, 488.159180
0.886414, 99, 3669969600, 0, 1.000000, 94.253540, 282.623291
1.024794, 100, 783624869, 0, 1.000000, 94.367981, 377.929688
1.050007, 101, 817595340, 0, 1.000000, 94.024658, 503.906250
1.060723, 102, 4126921289, 0, 1.000000, 157.279968, 236.377716
1.023839, 103, 4185867339, 0, 1.000000, 157.279968, 314.559937
1.181473, 104, 4047552406, 0, 1.000000, 157.012939, 313.415527
0.889154, 105, 175326709, 0, 1.000000, 125.518799, 377.929688
0.902989, 106, 4026318558, 0, 1.000000, 110.229492, 299.049377
0.883358, 107, 4285032361, 0, 1.000000, 125.610352, 345.596313
0.934552, 108, 580465597, 0, 1.000000, 110.095978, 425.479889
0.970571, 109, 533832230, 0, 1.000000, 62.957764, 299.194336
1.261786, 110, 4280921990, 0, 1.000000, 157.203674, 298.831940
1.084761, 111, 378080474, 0, 1.000000, 141.551971, 440.917969
1.145264, 112, 716900447, 0, 1.000000, 110.176086, 283.996582
1.034782, 113, 2709527, 0, 1.000000, 63.064575, 376.098633
0.998888, 114, 3981436247, 0, 1.000000, 141.895294, 315.704346
1.025755, 115, 4150127379, 0, 1.000000, 94.093323, 329.326630
1.198474, 116, 3970524408, 0, 1.000000, 94.207764, 361.568451
1.215252, 117, 689270639, 0, 1.000000, 110.176086, 503.906250
1.302205, 118, 4044990336, 0, 1.000000, 94.367981, 298.324585
1.198739, 119, 59775496, 0, 1.000000, 110.176086, 235.519409
1.194868, 120, 4127216204, 0, 1.000000, 125.976562, 283.790588
1.125165, 121, 4229772745, 0, 1.000000, 157.394409, 472.984314
1.121611, 122, 3998135784, 0, 1.000000, 109.828949, 331.329346
1.115839, 123, 4089891079, 0, 1.000000, 78.735352, 283.996582
1.103152, 124, 111090631, 0, 1.000000, 125.518799, 330.127716
1.089278, 125, 4221386111, 0, 1.000000, 141.826630, 330.928802
1.197802, 126, 518957476, 0, 1.000000, 109.962463, 393.199921
1.193523, 127, 3982505312, 0, 1.000000, 157.585144, 315.322876
1.193964, 128, 4088729853, 0, 1.000000, 110.042572, 299.411774
1.219442, 129, 23814351, 0, 1.000000, 110.176086, 331.089020
1.326174, 130, 593423405, 0, 1.000000, 125.762939, 377.288818
1.232379, 131, 783256226, 0, 1.000000, 110.095978, 550.880432
1.217516, 132, 4029083381, 0, 1.000000, 125.915527, 282.966614
1.157284, 133, 7225406, 0, 1.000000, 62.988281, 393.009186
1.189211, 134, 4202695901, 0, 1.000000, 141.654968, 329.887390
1.154791, 135, 4016549513, 0, 1.000000, 110.176086, 425.685883
1.162347, 136, 4072380527, 0, 1.000000, 156.822205, 299.556732
1.214007, 137, 584704993, 0, 1.000000, 94.436646, 236.778259
1.293487, 138, 4049358758, 0, 1.000000, 110.229492, 424.655914
1.411839, 139, 3878511063, 0, 1.000000, 110.042572, 331.329346
1.468512, 140, 584926179, 0, 1.000000, 157.394409, 283.447266
1.430813, 141, 4066316345, 96160581, 0.976898, 110.176086, 314.559937
1.388852, 142, 582124490, 3400804761, 0.146155, 125.915527, 251.342773
1.345647, 143, 642950620, 3519784357, 0.154454, 125.976562, 267.570496
1.159807, 144, 975264041, 3496430809, 0.218097, 110.095978, 298.831940
1.127621, 145, 3836301416, 164562328, 0.958868, 125.762939, 346.267700
1.084735, 146, 4025028306, 310766225, 0.928325, 109.695435, 267.700195
1.053755, 147, 4022355643, 96400199, 0.976595, 141.311646, 314.941406
1.038395, 148, 4136469148, 96566089, 0.977188, 110.176086, 314.941406
1.132238, 149, 681547565, 96326470, 0.876167, 94.367981, 423.934937
1.095312, 150, 598824028, 3512005985, 0.145670, 157.775879, 283.790588
1.153411, 151, 4008605251, 96750410, 0.976433, 78.639984, 345.848083
1.105309, 152, 4210068766, 97045324, 0.977469, 110.095978, 314.788818
1.103529, 153, 702357474, 3537331773, 0.165662, 156.822205, 315.551758
1.100659, 154, 4084693209, 0, 1.000000, 125.610352, 234.947205
1.032458, 155, 60273164, 96197445, 0.385204, 109.909058, 314.025879
0.998061, 156, 3980864850, 291799532, 0.931705, 125.823975, 267.570496
1.065138, 157, 575912853, 3415919133, 0.144273, 157.089233, 315.551758
1.053313, 158, 4014503543, 278086004, 0.935217, 157.089233, 377.746582
1.013101, 159, 4272590653, 0, 1.000000, 141.483307, 283.309937
0.985888, 160, 4225938855, 361251912, 0.921248, 109.909058, 283.790588
1.013230, 161, 3942341635, 192929423, 0.953345, 125.671387, 346.435547
0.988427, 162, 709269533, 3405910470, 0.172354, 125.915527, 314.025879
1.036684, 163, 3858364712, 198495936, 0.951072, 125.915527, 330.127716
1.090447, 164, 630693234, 109265847, 0.852335, 109.962463, 425.170898
1.227049, 165, 3948627001, 96123717, 0.976235, 157.279968, 283.447266
1.256758, 166, 3940903926, 98390872, 0.975642, 110.229492, 345.596313
1.186065, 167, 4159785831, 193095313, 0.955640, 110.042572, 267.246246
1.156346, 168, 764621312, 3401173404, 0.183548, 141.380310, 315.322876
1.108426, 169, 4221975941, 0, 1.000000, 109.828949, 283.103943
1.102883, 170, 4001748488, 97432400, 0.976231, 94.253540, 298.831940
1.126848, 171, 647964167, 0, 1.000000, 125.213623, 472.183228
1.187384, 172, 4109797812, 0, 1.000000, 94.482422, 268.024445
1.159044, 173, 4042686316, 213002046, 0.949949, 157.203674, 315.551758
1.075791, 174, 3340015495, 195030690, 0.944829, 110.176086, 297.744751
1.104805, 175, 584815587, 96234309, 0.858697, 157.279968, 345.596313
1.054283, 176, 610878661, 3541755492, 0.147106, 156.898499, 361.305237
0.903001, 177, 148249867, 3772083768, 0.037816, 125.823975, 329.887390
0.977553, 178, 551379647, 0, 1.000000, 94.436646, 471.611023
1.073879, 179, 3956737152, 96621385, 0.976163, 110.042572, 314.559937
0.974771, 180, 4063127581, 386393380, 0.913161, 94.139099, 456.443787
1.019096, 181, 3826919445, 97358672, 0.975191, 157.089233, 283.447266
1.210442, 182, 4145298153, 0, 1.000000, 157.012939, 299.411774
1.183266, 183, 3942968328, 0, 1.000000, 109.695435, 457.218170
0.959015, 184, 1458002323, 3629197661, 0.286602, 94.367981, 472.755432
0.882407, 185, 269459754, 289532375, 0.482046, 110.176086, 346.855164
0.866039, 186, 3943042057, 99976038, 0.975272, 156.898499, 378.204346
0.793623, 187, 943892503, 3728510142, 0.202014, 109.909058, 284.133911
0.744718, 188, 4097927500, 257110207, 0.940963, 125.976562, 472.183228
0.860102, 189, 767349271, 3400804761, 0.184098, 157.394409, 283.653259
